0	5	1	6	2	7	2	9	2	8	8	0
0	8	1	4	2	9	2	13	1	6	8	0
0	7	3	5	2	7	1	13	2	8	7	0
0	11	3	5	2	6	1	10	1	5	8	0
0	10	3	4	2	8	2	13	2	6	6	0
0	5	2	4	2	6	2	10	2	8	11	0
0	5	1	4	1	7	1	10	2	4	9	0
0	9	3	2	1	7	1	11	2	5	6	0
0	6	2	5	1	10	2	10	1	4	12	0
0	10	2	2	1	4	1	12	1	7	11	0
0	6	1	2	1	7	2	7	2	7	8	0
0	10	1	6	2	5	1	9	1	4	11	0
0	11	3	5	1	10	1	10	2	7	8	0
0	10	2	2	1	9	2	12	1	5	7	0
0	10	1	4	1	4	2	12	2	4	8	0
0	9	2	2	2	10	1	8	2	4	6	0
0	11	1	6	1	8	1	10	2	5	9	0
